asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,is_amazon_choice,is_best_seller,sales_volume,discount,brand,product_url,date,week
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",35.55,44.48,4.6,3052,TRUE,FALSE,2K+ bought in past month,20.08,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-24,34
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",34.95,44.48,4.6,3071,TRUE,FALSE,2K+ bought in past month,21.43,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-25,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",35.49,44.48,4.6,3094,TRUE,FALSE,2K+ bought in past month,20.22,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-26,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",34.4,44.48,4.6,3106,TRUE,FALSE,2K+ bought in past month,22.67,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-27,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",31.12,44.48,4.6,3119,TRUE,FALSE,2K+ bought in past month,30.03,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-28,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.92,44.48,4.6,3128,TRUE,FALSE,2K+ bought in past month,30.49,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-29,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",31.08,44.48,4.6,3145,TRUE,FALSE,2K+ bought in past month,30.14,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-30,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.73,44.48,4.6,3161,TRUE,FALSE,2K+ bought in past month,30.91,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-08-31,35
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.12,44.48,4.6,3165,TRUE,FALSE,2K+ bought in past month,32.29,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-01,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",29.84,44.48,4.6,3177,TRUE,FALSE,2K+ bought in past month,32.92,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-02,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",29.44,44.48,4.6,3203,TRUE,FALSE,2K+ bought in past month,33.83,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-03,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",29.77,44.48,4.6,3203,TRUE,FALSE,2K+ bought in past month,33.07,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-04,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.4,44.48,4.6,3212,TRUE,FALSE,2K+ bought in past month,31.66,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-05,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.37,44.48,4.6,3230,TRUE,FALSE,2K+ bought in past month,31.72,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-06,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",30.01,44.48,4.6,3251,TRUE,FALSE,2K+ bought in past month,32.53,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-07,36
B07XRSC5WZ,"Advion Ant Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, Effective Ant Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Ant Killer Gel for Control of Most Major Ant Species",29.97,44.48,4.6,3255,TRUE,FALSE,2K+ bought in past month,32.63,Syngenta,https://www.amazon.com/dp/B07XRSC5WZ,2025-09-08,37
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.82,16.99,4.5,5888,FALSE,FALSE,10K+ bought in past month,12.75,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-19,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.84,16.99,4.5,5904,FALSE,FALSE,10K+ bought in past month,12.68,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-20,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.77,16.99,4.5,5933,FALSE,FALSE,10K+ bought in past month,18.98,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-21,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.6,16.99,4.5,5959,FALSE,FALSE,10K+ bought in past month,19.94,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-22,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.76,16.99,4.5,5980,FALSE,FALSE,10K+ bought in past month,19,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-23,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.7,16.99,4.5,5998,FALSE,FALSE,10K+ bought in past month,19.36,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-24,34
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.89,16.99,4.5,6006,FALSE,FALSE,10K+ bought in past month,18.22,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-25,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.03,16.99,4.5,6028,FALSE,FALSE,10K+ bought in past month,17.41,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-26,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.27,16.99,4.5,6043,FALSE,FALSE,10K+ bought in past month,16.02,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-27,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.75,16.99,4.5,6045,FALSE,FALSE,10K+ bought in past month,13.2,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-28,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.97,16.99,4.5,6045,FALSE,FALSE,10K+ bought in past month,11.87,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-29,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.95,16.99,4.5,6073,FALSE,FALSE,10K+ bought in past month,12.03,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-30,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.74,16.99,4.5,6101,FALSE,FALSE,10K+ bought in past month,13.27,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-08-31,35
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.66,16.99,4.5,6107,FALSE,FALSE,10K+ bought in past month,13.72,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-01,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.63,16.99,4.5,6128,FALSE,FALSE,10K+ bought in past month,13.89,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-02,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.43,16.99,4.5,6129,FALSE,FALSE,10K+ bought in past month,15.05,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-03,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",14.69,16.99,4.5,6156,FALSE,FALSE,10K+ bought in past month,13.52,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-04,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.17,16.99,4.5,6164,FALSE,FALSE,10K+ bought in past month,22.51,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-05,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.21,16.99,4.5,6191,FALSE,FALSE,10K+ bought in past month,22.28,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-06,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.27,16.99,4.5,6215,FALSE,FALSE,10K+ bought in past month,21.88,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-07,36
B08C3PPYSV,"Advion Ant Gel Bait, 1 30-Gram Tube, 1 Plunger and 1 Tip, Effective Bait, Formulated with 0.05% Indoxacarb, Indoor and Outdoor Use, Killer Gel for Control of Most Major Ant Species",13.38,16.99,4.5,6232,FALSE,FALSE,10K+ bought in past month,21.27,Syngenta,https://www.amazon.com/dp/B08C3PPYSV,2025-09-08,37
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",16.3,19.99,4.2,6021,TRUE,FALSE,3K+ bought in past month,18.45,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-19,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",16.53,19.99,4.2,6022,TRUE,FALSE,3K+ bought in past month,17.33,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-20,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",16.19,19.99,4.2,6026,TRUE,FALSE,3K+ bought in past month,19.03,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-21,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",16.19,19.99,4.2,6045,TRUE,FALSE,3K+ bought in past month,19.03,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-22,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",16.22,19.99,4.2,6063,TRUE,FALSE,3K+ bought in past month,18.87,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-23,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.93,19.99,4.2,6078,TRUE,FALSE,3K+ bought in past month,20.3,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-24,34
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.9,19.99,4.2,6095,TRUE,FALSE,3K+ bought in past month,20.44,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-25,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.66,19.99,4.2,6104,TRUE,FALSE,3K+ bought in past month,21.68,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-26,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.48,19.99,4.2,6112,TRUE,FALSE,3K+ bought in past month,22.54,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-27,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.48,19.99,4.2,6122,TRUE,FALSE,3K+ bought in past month,22.56,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-28,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.46,19.99,4.2,6143,TRUE,FALSE,3K+ bought in past month,22.64,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-29,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.47,19.99,4.2,6168,TRUE,FALSE,3K+ bought in past month,22.62,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-30,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.57,19.99,4.2,6170,TRUE,FALSE,3K+ bought in past month,22.11,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-08-31,35
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.35,19.99,4.2,6176,TRUE,FALSE,3K+ bought in past month,23.23,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-01,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.15,19.99,4.2,6179,TRUE,FALSE,3K+ bought in past month,24.23,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-02,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.43,19.99,4.2,6200,TRUE,FALSE,3K+ bought in past month,22.79,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-03,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.66,19.99,4.2,6225,TRUE,FALSE,3K+ bought in past month,21.67,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-04,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.31,19.99,4.2,6249,TRUE,FALSE,3K+ bought in past month,23.43,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-05,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",15.24,19.99,4.2,6278,TRUE,FALSE,3K+ bought in past month,23.78,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-06,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",13.07,19.99,4.2,6283,TRUE,FALSE,3K+ bought in past month,34.63,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-07,36
B09F7Q9VSS,"Terro T502 Ready-to-Use Indoor Cockroach Gel Bait Killer - Kills German, American, Oriental Roaches, 3 oz",13.14,19.99,4.2,6288,TRUE,FALSE,3K+ bought in past month,34.28,Terro,https://www.amazon.com/dp/B09F7Q9VSS,2025-09-08,37
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,35.05,34.99,4.4,1594,FALSE,FALSE,4K+ bought in past month,,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-19,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,34.91,34.99,4.4,1603,FALSE,FALSE,4K+ bought in past month,0.23,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-20,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,35.52,36.87,4.4,1611,FALSE,FALSE,4K+ bought in past month,3.67,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-21,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.15,36.87,4.4,1640,FALSE,FALSE,4K+ bought in past month,1.97,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-22,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,35.9,36.87,4.4,1641,FALSE,FALSE,4K+ bought in past month,2.64,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-23,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.57,36.87,4.4,1670,FALSE,FALSE,4K+ bought in past month,0.81,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-24,34
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.54,36.87,4.4,1699,FALSE,FALSE,4K+ bought in past month,0.9,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-25,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.61,36.87,4.4,1717,FALSE,FALSE,4K+ bought in past month,0.71,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-26,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.65,36.87,4.4,1733,FALSE,FALSE,4K+ bought in past month,0.61,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-27,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.9,38.2,4.4,1740,FALSE,FALSE,4K+ bought in past month,3.4,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-28,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.7,38.2,4.4,1769,FALSE,FALSE,4K+ bought in past month,3.92,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-29,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.83,38.2,4.4,1798,FALSE,FALSE,4K+ bought in past month,3.58,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-30,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,36.88,38.2,4.4,1819,FALSE,FALSE,4K+ bought in past month,3.44,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-08-31,35
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37,38.2,4.4,1837,FALSE,FALSE,4K+ bought in past month,3.12,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-01,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37.37,38.2,4.4,1847,FALSE,FALSE,4K+ bought in past month,2.16,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-02,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37.47,38.2,4.4,1872,FALSE,FALSE,4K+ bought in past month,1.9,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-03,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37.2,39.62,4.5,1883,FALSE,FALSE,4K+ bought in past month,6.1,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-04,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37.72,39.62,4.4,1908,FALSE,FALSE,4K+ bought in past month,4.79,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-05,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,38.57,39.62,4.5,1916,FALSE,FALSE,4K+ bought in past month,2.64,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-06,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,38.47,39.62,4.5,1921,FALSE,FALSE,4K+ bought in past month,2.9,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-07,36
B0BMNZBHG1,Atticus Savitri Ant Gel Bait (4 x 30 Grams) - Indoor and Outdoor Use - Indoxacarb Ant Killer,37.92,39.62,4.4,1931,FALSE,FALSE,4K+ bought in past month,4.3,Atticus,https://www.amazon.com/dp/B0BMNZBHG1,2025-09-08,37
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.82,29.99,4.4,191,FALSE,FALSE,600+ bought in past month,17.25,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-19,34
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.53,29.99,4.4,217,FALSE,FALSE,600+ bought in past month,18.22,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-20,34
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.15,29.99,4.4,225,FALSE,FALSE,600+ bought in past month,19.49,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-21,34
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.56,29.99,4.4,242,FALSE,FALSE,600+ bought in past month,21.43,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-22,34
